"","alpha","lambda","deviance","nvars"
"2181",0.897163265306122,1.46938780612245,-4.95079021007427e-15,0
"2182",0.897163265306122,1.53061229387755,-4.95079021007427e-15,0
"2183",0.897163265306122,1.59183678163265,-4.95079021007427e-15,0
"2184",0.897163265306122,1.65306126938776,-4.95079021007427e-15,0
"2185",0.897163265306122,1.71428575714286,-4.95079021007427e-15,0
"2186",0.897163265306122,1.77551024489796,-4.95079021007427e-15,0
"2187",0.897163265306122,1.83673473265306,-4.95079021007427e-15,0
"2188",0.897163265306122,1.89795922040816,-4.95079021007427e-15,0
"2189",0.897163265306122,1.95918370816327,-4.95079021007427e-15,0
"2190",0.897163265306122,2.02040819591837,-4.95079021007427e-15,0
"2191",0.897163265306122,2.08163268367347,-4.95079021007427e-15,0
"2192",0.897163265306122,2.14285717142857,-4.95079021007427e-15,0
"2193",0.897163265306122,2.20408165918367,-4.95079021007427e-15,0
"2194",0.897163265306122,2.26530614693878,-4.95079021007427e-15,0
"2195",0.897163265306122,2.32653063469388,-4.95079021007427e-15,0
"2196",0.897163265306122,2.38775512244898,-4.95079021007427e-15,0
"2197",0.897163265306122,2.44897961020408,-4.95079021007427e-15,0
"2198",0.897163265306122,2.51020409795918,-4.95079021007427e-15,0
"2199",0.897163265306122,2.57142858571429,-4.95079021007427e-15,0
"2200",0.897163265306122,2.63265307346939,-4.95079021007427e-15,0
"2201",0.897163265306122,2.75510204897959,-4.95079021007427e-15,0
"2202",0.897163265306122,2.81632653673469,-4.95079021007427e-15,0
"2203",0.897163265306122,2.8775510244898,-4.95079021007427e-15,0
"2204",0.897163265306122,2.9387755122449,-4.95079021007427e-15,0
"2205",0.897163265306122,3,-4.95079021007427e-15,0
"2206",0.917530612244898,1e-07,0.975098769503944,1133
"2207",0.917530612244898,0.061224587755102,0.520041655981657,11
"2208",0.917530612244898,0.122449075510204,0.366586273685799,5
"2209",0.917530612244898,0.183673563265306,0.251697430246837,2
"2210",0.917530612244898,0.244898051020408,0.133420591336392,2
"2211",0.917530612244898,0.30612253877551,0.0208638789604401,1
"2212",0.917530612244898,0.367347026530612,-4.95079021007427e-15,0
"2213",0.917530612244898,0.428571514285714,-4.95079021007427e-15,0
"2214",0.917530612244898,0.489796002040816,-4.95079021007427e-15,0
"2215",0.917530612244898,0.551020489795918,-4.95079021007427e-15,0
"2216",0.917530612244898,0.61224497755102,-4.95079021007427e-15,0
"2217",0.917530612244898,0.673469465306122,-4.95079021007427e-15,0
"2218",0.917530612244898,0.734693953061225,-4.95079021007427e-15,0
"2219",0.917530612244898,0.795918440816327,-4.95079021007427e-15,0
"2220",0.917530612244898,0.857142928571429,-4.95079021007427e-15,0
"2221",0.917530612244898,0.918367416326531,-4.95079021007427e-15,0
"2222",0.917530612244898,0.979591904081633,-4.95079021007427e-15,0
"2223",0.917530612244898,1.04081639183673,-4.95079021007427e-15,0
"2224",0.917530612244898,1.10204087959184,-4.95079021007427e-15,0
"2225",0.917530612244898,1.16326536734694,-4.95079021007427e-15,0
"2226",0.917530612244898,1.22448985510204,-4.95079021007427e-15,0
"2227",0.917530612244898,1.28571434285714,-4.95079021007427e-15,0
"2228",0.917530612244898,1.34693883061224,-4.95079021007427e-15,0
"2229",0.917530612244898,1.40816331836735,-4.95079021007427e-15,0
"2230",0.917530612244898,1.46938780612245,-4.95079021007427e-15,0
"2231",0.917530612244898,1.53061229387755,-4.95079021007427e-15,0
"2232",0.917530612244898,1.59183678163265,-4.95079021007427e-15,0
"2233",0.917530612244898,1.65306126938776,-4.95079021007427e-15,0
"2234",0.917530612244898,1.71428575714286,-4.95079021007427e-15,0
"2235",0.917530612244898,1.77551024489796,-4.95079021007427e-15,0
"2236",0.917530612244898,1.83673473265306,-4.95079021007427e-15,0
"2237",0.917530612244898,1.89795922040816,-4.95079021007427e-15,0
"2238",0.917530612244898,1.95918370816327,-4.95079021007427e-15,0
"2239",0.917530612244898,2.02040819591837,-4.95079021007427e-15,0
"2240",0.917530612244898,2.08163268367347,-4.95079021007427e-15,0
"2241",0.917530612244898,2.14285717142857,-4.95079021007427e-15,0
"2242",0.917530612244898,2.20408165918367,-4.95079021007427e-15,0
"2243",0.917530612244898,2.26530614693878,-4.95079021007427e-15,0
"2244",0.917530612244898,2.32653063469388,-4.95079021007427e-15,0
"2245",0.917530612244898,2.38775512244898,-4.95079021007427e-15,0
"2246",0.917530612244898,2.44897961020408,-4.95079021007427e-15,0
"2247",0.917530612244898,2.51020409795918,-4.95079021007427e-15,0
"2248",0.917530612244898,2.57142858571429,-4.95079021007427e-15,0
"2249",0.917530612244898,2.63265307346939,-4.95079021007427e-15,0
"2250",0.917530612244898,2.69387756122449,-4.95079021007427e-15,0
"2251",0.917530612244898,2.81632653673469,-4.95079021007427e-15,0
"2252",0.917530612244898,2.8775510244898,-4.95079021007427e-15,0
"2253",0.917530612244898,2.9387755122449,-4.95079021007427e-15,0
"2254",0.917530612244898,3,-4.95079021007427e-15,0
"2255",0.937897959183673,1e-07,0.975098766171571,1128
"2256",0.937897959183673,0.061224587755102,0.516647505643633,10
"2257",0.937897959183673,0.122449075510204,0.363082008217385,4
"2258",0.937897959183673,0.183673563265306,0.24702910855218,2
"2259",0.937897959183673,0.244898051020408,0.123512970065378,2
"2260",0.937897959183673,0.30612253877551,0.0086514471469103,1
"2261",0.937897959183673,0.367347026530612,-4.95079021007427e-15,0
"2262",0.937897959183673,0.428571514285714,-4.95079021007427e-15,0
"2263",0.937897959183673,0.489796002040816,-4.95079021007427e-15,0
"2264",0.937897959183673,0.551020489795918,-4.95079021007427e-15,0
"2265",0.937897959183673,0.61224497755102,-4.95079021007427e-15,0
"2266",0.937897959183673,0.673469465306122,-4.95079021007427e-15,0
"2267",0.937897959183673,0.734693953061225,-4.95079021007427e-15,0
"2268",0.937897959183673,0.795918440816327,-4.95079021007427e-15,0
"2269",0.937897959183673,0.857142928571429,-4.95079021007427e-15,0
"2270",0.937897959183673,0.918367416326531,-4.95079021007427e-15,0
"2271",0.937897959183673,0.979591904081633,-4.95079021007427e-15,0
"2272",0.937897959183673,1.04081639183673,-4.95079021007427e-15,0
"2273",0.937897959183673,1.10204087959184,-4.95079021007427e-15,0
"2274",0.937897959183673,1.16326536734694,-4.95079021007427e-15,0
"2275",0.937897959183673,1.22448985510204,-4.95079021007427e-15,0
"2276",0.937897959183673,1.28571434285714,-4.95079021007427e-15,0
"2277",0.937897959183673,1.34693883061224,-4.95079021007427e-15,0
"2278",0.937897959183673,1.40816331836735,-4.95079021007427e-15,0
"2279",0.937897959183673,1.46938780612245,-4.95079021007427e-15,0
"2280",0.937897959183673,1.53061229387755,-4.95079021007427e-15,0
"2281",0.937897959183673,1.59183678163265,-4.95079021007427e-15,0
"2282",0.937897959183673,1.65306126938776,-4.95079021007427e-15,0
"2283",0.937897959183673,1.71428575714286,-4.95079021007427e-15,0
"2284",0.937897959183673,1.77551024489796,-4.95079021007427e-15,0
"2285",0.937897959183673,1.83673473265306,-4.95079021007427e-15,0
"2286",0.937897959183673,1.89795922040816,-4.95079021007427e-15,0
"2287",0.937897959183673,1.95918370816327,-4.95079021007427e-15,0
"2288",0.937897959183673,2.02040819591837,-4.95079021007427e-15,0
"2289",0.937897959183673,2.08163268367347,-4.95079021007427e-15,0
"2290",0.937897959183673,2.14285717142857,-4.95079021007427e-15,0
"2291",0.937897959183673,2.20408165918367,-4.95079021007427e-15,0
"2292",0.937897959183673,2.26530614693878,-4.95079021007427e-15,0
"2293",0.937897959183673,2.32653063469388,-4.95079021007427e-15,0
"2294",0.937897959183673,2.38775512244898,-4.95079021007427e-15,0
"2295",0.937897959183673,2.44897961020408,-4.95079021007427e-15,0
"2296",0.937897959183673,2.51020409795918,-4.95079021007427e-15,0
"2297",0.937897959183673,2.57142858571429,-4.95079021007427e-15,0
"2298",0.937897959183673,2.63265307346939,-4.95079021007427e-15,0
"2299",0.937897959183673,2.69387756122449,-4.95079021007427e-15,0
"2300",0.937897959183673,2.75510204897959,-4.95079021007427e-15,0
"2301",0.937897959183673,2.8775510244898,-4.95079021007427e-15,0
"2302",0.937897959183673,2.9387755122449,-4.95079021007427e-15,0
"2303",0.937897959183673,3,-4.95079021007427e-15,0
"2304",0.958265306122449,1e-07,0.975098762220034,1128
"2305",0.958265306122449,0.061224587755102,0.513479204026175,10
"2306",0.958265306122449,0.122449075510204,0.359633194756474,3
"2307",0.958265306122449,0.183673563265306,0.242201920180768,2
"2308",0.958265306122449,0.244898051020408,0.113048956473658,2
"2309",0.958265306122449,0.30612253877551,-4.95079021007427e-15,0
"2310",0.958265306122449,0.367347026530612,-4.95079021007427e-15,0
"2311",0.958265306122449,0.428571514285714,-4.95079021007427e-15,0
"2312",0.958265306122449,0.489796002040816,-4.95079021007427e-15,0
"2313",0.958265306122449,0.551020489795918,-4.95079021007427e-15,0
"2314",0.958265306122449,0.61224497755102,-4.95079021007427e-15,0
"2315",0.958265306122449,0.673469465306122,-4.95079021007427e-15,0
"2316",0.958265306122449,0.734693953061225,-4.95079021007427e-15,0
"2317",0.958265306122449,0.795918440816327,-4.95079021007427e-15,0
"2318",0.958265306122449,0.857142928571429,-4.95079021007427e-15,0
"2319",0.958265306122449,0.918367416326531,-4.95079021007427e-15,0
"2320",0.958265306122449,0.979591904081633,-4.95079021007427e-15,0
"2321",0.958265306122449,1.04081639183673,-4.95079021007427e-15,0
"2322",0.958265306122449,1.10204087959184,-4.95079021007427e-15,0
"2323",0.958265306122449,1.16326536734694,-4.95079021007427e-15,0
"2324",0.958265306122449,1.22448985510204,-4.95079021007427e-15,0
"2325",0.958265306122449,1.28571434285714,-4.95079021007427e-15,0
"2326",0.958265306122449,1.34693883061224,-4.95079021007427e-15,0
"2327",0.958265306122449,1.40816331836735,-4.95079021007427e-15,0
"2328",0.958265306122449,1.46938780612245,-4.95079021007427e-15,0
"2329",0.958265306122449,1.53061229387755,-4.95079021007427e-15,0
"2330",0.958265306122449,1.59183678163265,-4.95079021007427e-15,0
"2331",0.958265306122449,1.65306126938776,-4.95079021007427e-15,0
"2332",0.958265306122449,1.71428575714286,-4.95079021007427e-15,0
"2333",0.958265306122449,1.77551024489796,-4.95079021007427e-15,0
"2334",0.958265306122449,1.83673473265306,-4.95079021007427e-15,0
"2335",0.958265306122449,1.89795922040816,-4.95079021007427e-15,0
"2336",0.958265306122449,1.95918370816327,-4.95079021007427e-15,0
"2337",0.958265306122449,2.02040819591837,-4.95079021007427e-15,0
"2338",0.958265306122449,2.08163268367347,-4.95079021007427e-15,0
"2339",0.958265306122449,2.14285717142857,-4.95079021007427e-15,0
"2340",0.958265306122449,2.20408165918367,-4.95079021007427e-15,0
"2341",0.958265306122449,2.26530614693878,-4.95079021007427e-15,0
"2342",0.958265306122449,2.32653063469388,-4.95079021007427e-15,0
"2343",0.958265306122449,2.38775512244898,-4.95079021007427e-15,0
"2344",0.958265306122449,2.44897961020408,-4.95079021007427e-15,0
"2345",0.958265306122449,2.51020409795918,-4.95079021007427e-15,0
"2346",0.958265306122449,2.57142858571429,-4.95079021007427e-15,0
"2347",0.958265306122449,2.63265307346939,-4.95079021007427e-15,0
"2348",0.958265306122449,2.69387756122449,-4.95079021007427e-15,0
"2349",0.958265306122449,2.75510204897959,-4.95079021007427e-15,0
"2350",0.958265306122449,2.81632653673469,-4.95079021007427e-15,0
"2351",0.958265306122449,2.9387755122449,-4.95079021007427e-15,0
"2352",0.958265306122449,3,-4.95079021007427e-15,0
"2353",0.978632653061224,1e-07,0.975098757582702,1120
"2354",0.978632653061224,0.061224587755102,0.510232551000239,10
"2355",0.978632653061224,0.122449075510204,0.356554132160266,3
"2356",0.978632653061224,0.183673563265306,0.237207576797287,2
"2357",0.978632653061224,0.244898051020408,0.102287312636424,1
"2358",0.978632653061224,0.30612253877551,-4.95079021007427e-15,0
"2359",0.978632653061224,0.367347026530612,-4.95079021007427e-15,0
"2360",0.978632653061224,0.428571514285714,-4.95079021007427e-15,0
"2361",0.978632653061224,0.489796002040816,-4.95079021007427e-15,0
"2362",0.978632653061224,0.551020489795918,-4.95079021007427e-15,0
"2363",0.978632653061224,0.61224497755102,-4.95079021007427e-15,0
"2364",0.978632653061224,0.673469465306122,-4.95079021007427e-15,0
"2365",0.978632653061224,0.734693953061225,-4.95079021007427e-15,0
"2366",0.978632653061224,0.795918440816327,-4.95079021007427e-15,0
"2367",0.978632653061224,0.857142928571429,-4.95079021007427e-15,0
"2368",0.978632653061224,0.918367416326531,-4.95079021007427e-15,0
"2369",0.978632653061224,0.979591904081633,-4.95079021007427e-15,0
"2370",0.978632653061224,1.04081639183673,-4.95079021007427e-15,0
"2371",0.978632653061224,1.10204087959184,-4.95079021007427e-15,0
"2372",0.978632653061224,1.16326536734694,-4.95079021007427e-15,0
"2373",0.978632653061224,1.22448985510204,-4.95079021007427e-15,0
"2374",0.978632653061224,1.28571434285714,-4.95079021007427e-15,0
"2375",0.978632653061224,1.34693883061224,-4.95079021007427e-15,0
"2376",0.978632653061224,1.40816331836735,-4.95079021007427e-15,0
"2377",0.978632653061224,1.46938780612245,-4.95079021007427e-15,0
"2378",0.978632653061224,1.53061229387755,-4.95079021007427e-15,0
"2379",0.978632653061224,1.59183678163265,-4.95079021007427e-15,0
"2380",0.978632653061224,1.65306126938776,-4.95079021007427e-15,0
"2381",0.978632653061224,1.71428575714286,-4.95079021007427e-15,0
"2382",0.978632653061224,1.77551024489796,-4.95079021007427e-15,0
"2383",0.978632653061224,1.83673473265306,-4.95079021007427e-15,0
"2384",0.978632653061224,1.89795922040816,-4.95079021007427e-15,0
"2385",0.978632653061224,1.95918370816327,-4.95079021007427e-15,0
"2386",0.978632653061224,2.02040819591837,-4.95079021007427e-15,0
"2387",0.978632653061224,2.08163268367347,-4.95079021007427e-15,0
"2388",0.978632653061224,2.14285717142857,-4.95079021007427e-15,0
"2389",0.978632653061224,2.20408165918367,-4.95079021007427e-15,0
"2390",0.978632653061224,2.26530614693878,-4.95079021007427e-15,0
"2391",0.978632653061224,2.32653063469388,-4.95079021007427e-15,0
"2392",0.978632653061224,2.38775512244898,-4.95079021007427e-15,0
"2393",0.978632653061224,2.44897961020408,-4.95079021007427e-15,0
"2394",0.978632653061224,2.51020409795918,-4.95079021007427e-15,0
"2395",0.978632653061224,2.57142858571429,-4.95079021007427e-15,0
"2396",0.978632653061224,2.63265307346939,-4.95079021007427e-15,0
"2397",0.978632653061224,2.69387756122449,-4.95079021007427e-15,0
"2398",0.978632653061224,2.75510204897959,-4.95079021007427e-15,0
"2399",0.978632653061224,2.81632653673469,-4.95079021007427e-15,0
"2400",0.978632653061224,2.8775510244898,-4.95079021007427e-15,0
"2401",0.978632653061224,3,-4.95079021007427e-15,0
"2402",0.999,1e-07,0.975098753285969,1120
"2403",0.999,0.061224587755102,0.506899447236263,10
"2404",0.999,0.122449075510204,0.353406195197647,3
"2405",0.999,0.183673563265306,0.232037024441023,2
"2406",0.999,0.244898051020408,0.0953978653075957,1
"2407",0.999,0.30612253877551,-4.95079021007427e-15,0
"2408",0.999,0.367347026530612,-4.95079021007427e-15,0
"2409",0.999,0.428571514285714,-4.95079021007427e-15,0
"2410",0.999,0.489796002040816,-4.95079021007427e-15,0
"2411",0.999,0.551020489795918,-4.95079021007427e-15,0
"2412",0.999,0.61224497755102,-4.95079021007427e-15,0
"2413",0.999,0.673469465306122,-4.95079021007427e-15,0
"2414",0.999,0.734693953061225,-4.95079021007427e-15,0
"2415",0.999,0.795918440816327,-4.95079021007427e-15,0
"2416",0.999,0.857142928571429,-4.95079021007427e-15,0
"2417",0.999,0.918367416326531,-4.95079021007427e-15,0
"2418",0.999,0.979591904081633,-4.95079021007427e-15,0
"2419",0.999,1.04081639183673,-4.95079021007427e-15,0
"2420",0.999,1.10204087959184,-4.95079021007427e-15,0
"2421",0.999,1.16326536734694,-4.95079021007427e-15,0
"2422",0.999,1.22448985510204,-4.95079021007427e-15,0
"2423",0.999,1.28571434285714,-4.95079021007427e-15,0
"2424",0.999,1.34693883061224,-4.95079021007427e-15,0
"2425",0.999,1.40816331836735,-4.95079021007427e-15,0
"2426",0.999,1.46938780612245,-4.95079021007427e-15,0
"2427",0.999,1.53061229387755,-4.95079021007427e-15,0
"2428",0.999,1.59183678163265,-4.95079021007427e-15,0
"2429",0.999,1.65306126938776,-4.95079021007427e-15,0
"2430",0.999,1.71428575714286,-4.95079021007427e-15,0
"2431",0.999,1.77551024489796,-4.95079021007427e-15,0
"2432",0.999,1.83673473265306,-4.95079021007427e-15,0
"2433",0.999,1.89795922040816,-4.95079021007427e-15,0
"2434",0.999,1.95918370816327,-4.95079021007427e-15,0
"2435",0.999,2.02040819591837,-4.95079021007427e-15,0
"2436",0.999,2.08163268367347,-4.95079021007427e-15,0
"2437",0.999,2.14285717142857,-4.95079021007427e-15,0
"2438",0.999,2.20408165918367,-4.95079021007427e-15,0
"2439",0.999,2.26530614693878,-4.95079021007427e-15,0
"2440",0.999,2.32653063469388,-4.95079021007427e-15,0
"2441",0.999,2.38775512244898,-4.95079021007427e-15,0
"2442",0.999,2.44897961020408,-4.95079021007427e-15,0
"2443",0.999,2.51020409795918,-4.95079021007427e-15,0
"2444",0.999,2.57142858571429,-4.95079021007427e-15,0
"2445",0.999,2.63265307346939,-4.95079021007427e-15,0
"2446",0.999,2.69387756122449,-4.95079021007427e-15,0
"2447",0.999,2.75510204897959,-4.95079021007427e-15,0
"2448",0.999,2.81632653673469,-4.95079021007427e-15,0
"2449",0.999,2.8775510244898,-4.95079021007427e-15,0
"2450",0.999,2.9387755122449,-4.95079021007427e-15,0
